#,项目,跟踪,父任务,状态,优先级,主题,作者,指派给,更新于,类别,目标版本,开始日期,计划完成日期,预期时间,耗时,% 完成,创建于,结束日期,相关的问题,Bug类型,Bug严重程度,Bug引入阶段,Bug发现阶段,私有,描述
690,SiTV产品化项目,Bug,"",已关闭,中,【媒资管理-采集任务查询】状态为“文件搬迁中”，后台报错,王 凯娜,沈 玮,2014-09-28 14:59,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:17,2014-06-26 15:52,"","","","","",false,"报错信息如下：
2014-06-19 11:14:00,036 ERROR (chances.fdn.transfer.client.TransferClientProxy:84) - Transfer file failed.From /opt/product/sitv/config/sobeyxml/BROADCAST_HD/MXF/20140619110402.mxf to /201406/19/20140619110402.mxf,retry times:1,fileId=66
chances.fdn.exception.TransferException: chances.fdn.exception.TransferException: Transfer file error.Can't get file size:/opt/product/sitv/config/sobeyxml/BROADCAST_HD/MXF/20140619110402.mxf
		at chances.fdn.transfer.client.Local2LocalClient.transfer(Local2LocalClient.java:62)
		at chances.fdn.transfer.client.TransferClientProxy.transfer(TransferClientProxy.java:66)
		at chances.fdn.transfer.TransferThread.transferFile(TransferThread.java:87)
		at chances.fdn.transfer.TransferThread.run(TransferThread.java:74)
Caused by: chances.fdn.exception.TransferException: Transfer file error.Can't get file size:/opt/product/sitv/config/sobeyxml/BROADCAST_HD/MXF/20140619110402.mxf
		at chances.fdn.transfer.client.Local2LocalClient.transfer(Local2LocalClient.java:44)
		... 3 more"
689,SiTV产品化项目,Bug,"",已关闭,中,【媒资管理-采集任务查询】少了一列文件名 （当前 文件名和媒资名称 共用一列）,王 凯娜,施 涛,2014-09-28 14:59,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:14,2014-06-27 13:42,"","","","","",false,如题
688,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-采集任务】查询功能没有实现,王 凯娜,施 涛,2014-09-28 14:59,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:13,2014-06-27 13:40,"","","","","",false,如题
687,SiTV产品化项目,Bug,"",已关闭,中,【媒资管理-采集任务查询】媒资采集时在对mxf文件进行搬迁时，没有搬到指定的目录,王 凯娜,沈 玮,2014-09-28 14:59,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:12,2014-06-26 15:53,"","","","","",false,如题
686,SiTV产品化项目,Feature,"",已关闭,中,【媒资管理-采集任务查询】如果处理失败的话能查询出失败的原因，现在页面上只能看出处理成功或者处理失败,王 凯娜,沈 玮,2014-09-28 15:00,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:12,2014-06-26 10:47,"","","","","",false,显示原因的话，方便查找问题
685,SiTV产品化项目,Bug,"",已关闭,中,【公共】页面右上角显示有“首页”按钮，该功能没有实现,王 凯娜,张 晓波,2015-07-08 18:31,ccms-共性问题,新cCMS-测试V0.2,2014-06-20,"","",0.00,0,2014-06-20 11:11,2014-07-07 13:38,"","","","","",false,如题
684,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-采集任务】此页面标题为 “待删除媒资列表”，请修改此标题为 “采集任务”,王 凯娜,施 涛,2014-09-28 15:00,ccms-内容采集,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:09,2014-06-27 13:36,"","","","","",false,如题
683,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-节目入库】显示在此列表中的节目 状态都是“待入库”的，不需要按状态来查询，请把“状态”查询条件去掉,王 凯娜,施 涛,2014-07-15 13:29,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:09,2014-06-27 13:44,"","","","","",false,如题
682,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-节目入库】查询条件中有一项视频名称对应列为媒资名称，请统一称呼,王 凯娜,施 涛,2014-07-15 13:33,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:08,2014-06-27 13:38,"","","","","",false,如题
681,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-节目入库】请将此页面名称由“媒资内容”改成“节目入库”,王 凯娜,施 涛,2014-07-15 13:34,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:07,2014-06-27 13:37,"","","","","",false,如题
679,SiTV产品化项目,Bug,"",已关闭,中,节目文件完成了工单的任务，在节目文件操作历史中 无该项操作记录,王 凯娜,张 禕铭,2014-07-03 16:37,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",2.00,100,2014-06-20 11:06,"","","","","","",false,如题
678,SiTV产品化项目,Bug,"",已关闭,中,媒资查询页面 查询条件为 “视频名称”，对应着的列是 “媒资名称”，请统一称呼,王 凯娜,施 涛,2014-07-15 13:41,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:03,2014-06-27 13:38,"","","","","",false,如题
677,SiTV产品化项目,Bug,"",已关闭,中,节目查询菜单 对应的页面标题为”媒资内容”  请统一标题,王 凯娜,施 涛,2014-06-30 15:29,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:02,2014-06-30 15:29,"","","","","",false,如题
676,SiTV产品化项目,Bug,"",已关闭,中,【节目管理】所有枚举内容对应的下拉框选项中  第一个项都是空白内容,王 凯娜,施 涛,2014-07-15 13:42,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 11:01,2014-06-27 13:43,"","","","","",false,""
675,SiTV产品化项目,Bug,"",已关闭,中,【媒资管理—媒资查询】点击任意媒资的“详情”进入详情页，此页面标题为 “媒资文件列表”，请修改此标题为 “媒资详情”,王 凯娜,施 涛,2014-07-15 13:44,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:59,2014-06-27 13:44,"","","","","",false,如题
674,SiTV产品化项目,Bug,"",已关闭,中,"【媒资管理-媒资查询】点击任意媒资的“详情” 进入详情页，文件路径：201406/19/20140423155145.mxf，文件格式为0,  请使用enum数据",王 凯娜,施 涛,2014-06-30 15:30,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:59,2014-06-30 15:30,"","","","","",false,如题
673,SiTV产品化项目,Bug,"",已关闭,中,点击任意媒资的“详情”，进入详情页，对媒体文件 点击“删除”，页面报500错误,王 凯娜,施 涛,2014-07-15 13:31,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:58,2014-06-27 13:41,"","","","","",false,"报错信息如下：
java.lang.NullPointerException 
chances.webui.query.taglib.QueryParamTag.doEndTag(QueryParamTag.java:54) org.apache.jsp.WEB_002dINF.jsp.asset.listAssetFile_jsp._jspx_meth_webui_005fqueryParam_005f0(listAssetFile_jsp.java:289) org.apache.jsp.WEB_002dINF.jsp.asset.listAssetFile_jsp._jspx_meth_webui_005fquery_005f0(listAssetFile_jsp.java:259)"
672,SiTV产品化项目,Bug,"",已关闭,中,【节目管理-节目查询】节目查询页面，状态为-1（删除） 显示在列表中，请不要显示状态为-1的节目,王 凯娜,施 涛,2014-07-15 11:51,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:57,2014-06-27 13:46,"","","","","",false,如题
671,SiTV产品化项目,Bug,"",已关闭,中,"【节目管理-节目查询】媒资新建页面上，媒体文件—对应的提示信息“媒体文件格式无效！（XMF,XML）” 提示信息错误",王 凯娜,施 涛,2014-07-28 15:01,ccms-节目管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:56,"","","","","","",false,如题
670,SiTV产品化项目,Bug,"",已关闭,中,【登录】登录界面上“取消”按钮改成“重置”按钮，点击“重置”的时候，输入框应该清空,王 凯娜,张 晓波,2014-07-21 17:00,ccms-系统管理,新cCMS-测试V0.2,2014-06-20,"","",1.00,100,2014-06-20 10:51,2014-06-26 15:55,"","","","","",false,""
669,SiTV产品化项目,Bug,"",已关闭,中,【登录】登录界面上有色差，很明显,Redmine Admin,张 晓波,2014-07-21 17:00,ccms-系统管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:48,2014-07-07 15:23,"","","","","",false,如题
668,SiTV产品化项目,Bug,"",已关闭,中,【登录】在登录界面，图标没有更换，还是显示公司的logo,王 凯娜,张 晓波,2014-08-13 16:50,ccms-系统管理,新cCMS-测试V0.2,2014-06-20,"","",0.00,100,2014-06-20 10:38,2014-07-02 16:10,"","","","","",false,如题
638,SiTV产品化项目,Bug,"",已关闭,中,媒资管理中列表显示信息,王 凯娜,"",2014-06-06 16:31,"","",2014-06-06,"","",0.00,0,2014-06-06 15:26,2014-06-06 16:31,"","","","","",false,"媒资管理-媒资操作历史中，列表显示的结果全都是状态码，有的信息没有显示出来。
应该显示具体的信息。"
637,SiTV产品化项目,Bug,"",已关闭,中, 内容管理中入库时间没有显示出来,王 凯娜,"",2014-06-06 16:31,"","",2014-06-06,"","",0.00,0,2014-06-06 15:00,2014-06-06 16:31,"","","","","",false,编目完成后，在“单剧集内容”列表中单剧集的图片、内容分类、入库时间、产地、操作等栏目没有显示
636,SiTV产品化项目,Bug,"",已关闭,中,操作历史中获取不到待编目节目名称,王 凯娜,"",2014-06-06 16:32,"","",2014-06-06,"","",0.00,0,2014-06-06 14:57,2014-06-06 16:32,"","","","","",false,待编目内容编目完成后，在系统管理-操作日志中生成的操作历史记录中，操作描述中的保存待编目节目没有显示内容名称，显示的null
